crop_name,state_code,harvest_year,grid_cells,days_in_window,precipitation_mm,temp_mean_c,temp_max_c,dry_days,growing_degree_days,normal_precipitation_mm,precipitation_anomaly_mm,precipitation_anomaly_z,normal_temp_mean_c,temp_anomaly_c,temp_anomaly_z,normal_dry_days,dry_days_anomaly,dry_days_anomaly_z,max_dry_spell_days,max_dry_spell_worst_cell,normal_max_dry_spell_days,dry_spell_anomaly_days,yield_kg_ha,planted_area_ha,production_t,yield_trend_kg_ha,yield_residual_kg_ha,yield_residual_pct
SOJA,MT,2008,38,122,1042.043402,24.318329,34.44,15.970407,1779.84749,1055.335872,-13.29247,-0.070497,24.661006,-0.342677,-0.672276,16.393868,-0.423461,-0.061511,2.837499,5,3.446068,-0.60857,3145.0,5675000.0,17847900.0,3041.663849,103.336151,0.033974
SOJA,MT,2009,38,121,1004.414631,24.527331,36.88,25.106322,1786.824746,1055.335872,-50.921241,-0.270064,24.661006,-0.133675,-0.262249,16.393868,8.712454,1.265554,4.071606,6,3.446068,0.625537,3082.0,5828200.0,17962500.0,3080.058,1.942,0.000631
SOJA,MT,2010,38,121,1215.798032,24.756984,33.03,20.009549,1818.194131,1055.335872,160.46216,0.851022,24.661006,0.095978,0.188294,16.393868,3.615681,0.525207,4.198811,9,3.446068,0.752743,3015.01,6224500.0,18766900.0,3118.452151,-103.442151,-0.033171
SOJA,MT,2011,38,121,1138.585084,24.106458,33.62,15.932753,1739.110214,1055.335872,83.249212,0.441518,24.661006,-0.554548,-1.08793,16.393868,-0.461115,-0.066981,3.082497,8,3.446068,-0.363572,3190.0,6398800.0,20412200.0,3156.846303,33.153697,0.010502
SOJA,MT,2012,38,122,981.890855,24.243792,36.26,18.011542,1771.458566,1055.335872,-73.445017,-0.38952,24.661006,-0.417214,-0.818504,16.393868,1.617674,0.23498,3.387195,6,3.446068,-0.058873,3130.01,6980500.0,21849000.0,3195.240454,-65.230454,-0.020415
SOJA,MT,2013,38,121,921.479286,24.94383,35.51,20.747298,1845.515817,1055.335872,-133.856586,-0.709917,24.661006,0.282824,0.554855,16.393868,4.35343,0.632371,3.699547,8,3.446068,0.253479,3010.0,7818200.0,23532800.0,3233.634605,-223.634605,-0.069159
SOJA,MT,2014,38,121,975.397277,24.349159,35.0,19.3664,1769.03807,1055.335872,-79.938595,-0.42396,24.661006,-0.311847,-0.611792,16.393868,2.972532,0.431784,3.488482,7,3.446068,0.042414,3069.0,8615700.0,26441600.0,3272.028756,-203.028756,-0.06205
SOJA,MT,2015,38,121,685.705436,25.035616,38.22,31.418487,1865.023881,1055.335872,-369.630436,-1.960359,24.661006,0.37461,0.734923,16.393868,15.024619,2.182447,5.846098,12,3.446068,2.40003,3136.0,8934500.0,28018600.0,3310.422908,-174.422908,-0.052689
SOJA,MT,2016,38,122,775.56697,26.031831,38.37,27.722813,1996.167566,1055.335872,-279.768903,-1.483773,24.661006,1.370825,2.689332,16.393868,11.328945,1.64562,4.14915,10,3.446068,0.703082,2875.0,9140000.0,26277500.0,3348.817059,-473.817059,-0.141488
SOJA,MT,2017,38,121,856.277183,24.721326,37.03,16.972485,1822.871382,1055.335872,-199.05869,-1.055721,24.661006,0.06032,0.118338,16.393868,0.578617,0.084049,3.034559,8,3.446068,-0.411509,3294.0,9322800.0,30709300.0,3387.21121,-93.21121,-0.027519
SOJA,MT,2018,38,121,1068.552697,24.633451,33.88,20.54857,1807.008108,1055.335872,13.216825,0.070096,24.661006,-0.027555,-0.054059,16.393868,4.154702,0.603504,5.477269,7,3.446068,2.031201,3488.0,9518600.0,33200900.0,3425.605361,62.394639,0.018214
SOJA,MT,2019,38,121,706.864064,25.037014,36.18,27.81412,1857.151956,1055.335872,-348.471808,-1.848143,24.661006,0.376008,0.737665,16.393868,11.420251,1.658883,4.71869,9,3.446068,1.272622,3397.82,9700000.0,32958900.0,3463.999513,-66.179513,-0.019105
SOJA,MT,2020,38,122,658.087513,26.069816,39.39,24.444341,2012.458099,1055.335872,-397.248359,-2.106833,24.661006,1.40881,2.763851,16.393868,8.050473,1.169396,4.123916,9,3.446068,0.677847,3587.07,10004000.0,35885000.0,3502.393664,84.676336,0.024177
SOJA,MT,2021,38,121,803.083794,25.602013,41.66,24.654773,1934.498363,1055.335872,-252.252078,-1.337836,24.661006,0.941007,1.8461,16.393868,8.260904,1.199963,4.759074,11,3.446068,1.313005,3485.0,10479700.0,36521800.0,3540.787815,-55.787815,-0.015756
SOJA,MT,2022,38,121,1041.209786,24.460136,34.55,14.796783,1785.059998,1055.335872,-14.126086,-0.074919,24.661006,-0.20087,-0.394074,16.393868,-1.597085,-0.231989,3.187964,6,3.446068,-0.258104,3859.0,11108500.0,42867700.0,3579.181966,279.818034,0.078179
SOJA,MT,2023,38,121,979.886289,24.370568,36.23,12.347646,1777.084581,1055.335872,-75.449583,-0.400152,24.661006,-0.290438,-0.569792,16.393868,-4.046222,-0.587746,2.52094,9,3.446068,-0.925128,3881.0,12086000.0,46905800.0,3617.576118,263.423882,0.072818
SOJA,MT,2024,38,122,787.146608,26.990149,42.84,30.840207,2098.037666,1055.335872,-268.189264,-1.422359,24.661006,2.329143,4.569392,16.393868,14.446339,2.098447,4.714887,7,3.446068,1.268819,3266.0,12376100.0,40420300.0,3655.970269,-389.970269,-0.106667
SOJA,MT,2025,38,121,696.906678,25.33818,39.54,22.533533,1899.214586,1055.335872,-358.429194,-1.900953,24.661006,0.677174,1.328503,16.393868,6.139665,0.891836,3.609014,8,3.446068,0.162946,4028.0,12738700.0,51311500.0,3694.36442,333.63558,0.090309
SOJA,MT,2026,38,121,818.176005,25.18443,41.83,23.587076,1882.025447,1055.335872,-237.159867,-1.257793,24.661006,0.523425,1.026872,16.393868,7.193208,1.044871,3.254573,6,3.446068,-0.191495,3969.0,13006200.0,51621600.0,3732.758571,236.241429,0.063289
SOJA,PR,1992,50,121,660.239694,22.904073,38.57,45.173618,1603.003881,586.137841,74.101853,0.558738,23.118826,-0.214753,-0.417166,54.161314,-8.987696,-0.83343,7.337554,12,10.877422,-3.539868,1900.03,1797500.0,3415300.0,2325.903952,-425.873952,-0.1831
SOJA,PR,1993,50,120,616.989415,22.882666,38.94,45.444541,1584.978837,586.137841,30.851575,0.232625,23.118826,-0.23616,-0.45875,54.161314,-8.716774,-0.808307,7.738635,12,10.877422,-3.138787,2360.0,2000000.0,4720000.0,2363.785703,-3.785703,-0.001602
SOJA,PR,1994,50,120,588.675848,22.886252,37.22,47.060114,1586.050535,586.137841,2.538007,0.019137,23.118826,-0.232574,-0.451783,54.161314,-7.1012,-0.658495,6.215501,8,10.877422,-4.661921,2525.02,2110000.0,5327800.0,2401.667454,123.352546,0.051361
SOJA,PR,1995,50,120,766.282475,22.407664,34.27,36.861317,1521.238864,586.137841,180.144634,1.358314,23.118826,-0.711162,-1.381459,54.161314,-17.299998,-1.604231,6.544355,11,10.877422,-4.333067,2610.02,2120600.0,5534800.0,2439.549204,170.470796,0.069878
SOJA,PR,1996,50,121,753.623598,22.706872,37.77,31.920095,1575.985038,586.137841,167.485757,1.262864,23.118826,-0.411954,-0.800236,54.161314,-22.24122,-2.062431,8.87171,13,10.877422,-2.005712,2700.02,2311500.0,6241100.0,2477.430955,222.589045,0.089847
SOJA,PR,1997,50,120,597.278973,22.017204,34.74,51.285768,1481.455932,586.137841,11.141133,0.084006,23.118826,-1.101622,-2.139943,54.161314,-2.875547,-0.26665,11.765302,20,10.877422,0.88788,2629.99,2496400.0,6565500.0,2515.312706,114.677294,0.045592
SOJA,PR,1998,50,120,988.100338,23.214662,38.0,36.926909,1613.971188,586.137841,401.962498,3.03085,23.118826,0.095836,0.186165,54.161314,-17.234406,-1.598148,6.121843,8,10.877422,-4.75558,2550.0,2820000.0,7191000.0,2553.194457,-3.194457,-0.001251
SOJA,PR,1999,50,120,622.397055,23.055724,37.11,46.823079,1607.921222,586.137841,36.259214,0.273399,23.118826,-0.063102,-0.122579,54.161314,-7.338235,-0.680475,12.750735,14,10.877422,1.873313,2789.0,2769200.0,7723300.0,2591.076207,197.923793,0.076387
SOJA,PR,2000,50,121,561.338584,23.133808,38.95,57.685986,1633.401194,586.137841,-24.799256,-0.18699,23.118826,0.014982,0.029103,54.161314,3.524672,0.326843,13.335385,20,10.877422,2.457963,2518.41,2832900.0,7134400.0,2628.957958,-110.547958,-0.04205
SOJA,PR,2001,50,120,688.857814,23.219036,35.95,38.100407,1628.06495,586.137841,102.719973,0.774522,23.118826,0.10021,0.194661,54.161314,-16.060907,-1.48933,9.848212,19,10.877422,-1.02921,3060.01,2818000.0,8623100.0,2666.839709,393.170291,0.147429
SOJA,PR,2002,50,120,467.79346,23.919909,38.1,61.22079,1719.179122,586.137841,-118.34438,-0.892332,23.118826,0.801083,1.556135,54.161314,7.059476,0.654626,10.530866,33,10.877422,-0.346556,2879.63,3291400.0,9478000.0,2704.721459,174.908541,0.064668
SOJA,PR,2003,50,120,646.299999,22.657529,36.72,52.477985,1556.282591,586.137841,60.162158,0.45363,23.118826,-0.461297,-0.896087,54.161314,-1.683329,-0.156095,10.81209,13,10.877422,-0.065332,3016.0,3637600.0,10971000.0,2742.60321,273.39679,0.099685
SOJA,PR,2004,50,121,422.809851,23.375469,39.24,63.699762,1667.711078,586.137841,-163.32799,-1.231514,23.118826,0.256643,0.498538,54.161314,9.538447,0.884501,12.397355,15,10.877422,1.519933,2549.99,3935900.0,10036500.0,2780.484961,-230.494961,-0.082897
SOJA,PR,2005,50,120,376.006506,24.31909,40.67,69.240424,1761.984244,586.137841,-210.131335,-1.584418,23.118826,1.200264,2.331559,54.161314,15.079109,1.398287,15.189673,23,10.877422,4.312251,2340.01,4148400.0,9707300.0,2818.366711,-478.356711,-0.169728
SOJA,PR,2006,50,120,470.503754,23.457898,40.89,59.544804,1660.082105,586.137841,-115.634086,-0.871896,23.118826,0.339072,0.658661,54.161314,5.383489,0.499212,9.763969,14,10.877422,-1.113453,2422.0,3982500.0,9645600.0,2856.248462,-434.248462,-0.152035
SOJA,PR,2007,50,120,621.876939,23.445744,36.28,53.262697,1654.307863,586.137841,35.739098,0.269477,23.118826,0.326918,0.635051,54.161314,-0.898618,-0.083329,9.995247,16,10.877422,-0.882175,2995.0,3978500.0,11915600.0,2894.130213,100.869787,0.034853
SOJA,PR,2008,50,121,498.077593,22.977517,37.36,61.582445,1614.078696,586.137841,-88.060248,-0.663986,23.118826,-0.141309,-0.274498,54.161314,7.42113,0.688162,8.682677,16,10.877422,-2.194745,2991.0,3977300.0,11896100.0,2932.011964,58.988036,0.020119
SOJA,PR,2009,50,120,443.588736,23.505448,38.6,68.047677,1668.555206,586.137841,-142.549105,-1.074839,23.118826,0.386622,0.751028,54.161314,13.886363,1.287684,12.898545,22,10.877422,2.021123,2336.99,4069200.0,9509700.0,2969.893714,-632.903714,-0.213107
SOJA,PR,2010,50,120,719.736486,22.729236,37.47,53.253075,1565.039748,586.137841,133.598646,1.007351,23.118826,-0.38959,-0.756793,54.161314,-0.908239,-0.084221,13.814724,17,10.877422,2.937302,3138.99,4485100.0,14078700.0,3007.775465,131.214535,0.043625
SOJA,PR,2011,50,120,629.551543,22.760962,36.22,46.980586,1571.731492,586.137841,43.413702,0.327345,23.118826,-0.357864,-0.695165,54.161314,-7.180728,-0.66587,7.776346,12,10.877422,-3.101076,3360.0,4590500.0,15424100.0,3045.657216,314.342784,0.10321
SOJA,PR,2012,50,121,432.839219,23.658964,39.37,72.698706,1697.909796,586.137841,-153.298622,-1.155892,23.118826,0.540138,1.04924,54.161314,18.537392,1.718974,13.50932,20,10.877422,2.631898,2453.01,4460600.0,10941900.0,3083.538966,-630.528966,-0.204482
SOJA,PR,2013,50,120,568.92095,22.370034,38.0,60.758465,1528.066217,586.137841,-17.216891,-0.129818,23.118826,-0.748792,-1.454557,54.161314,6.59715,0.611754,16.752923,17,10.877422,5.875501,3348.01,4752800.0,15912400.0,3121.420717,226.589283,0.072592
SOJA,PR,2014,50,120,613.528151,23.430212,39.78,57.435635,1653.045194,586.137841,27.390311,0.206527,23.118826,0.311386,0.604879,54.161314,3.274321,0.303628,8.004931,10,10.877422,-2.872491,2950.0,5010400.0,14780700.0,3159.302468,-209.302468,-0.06625
SOJA,PR,2015,50,120,445.236158,23.420124,38.06,54.1697,1661.736831,586.137841,-140.901683,-1.062417,23.118826,0.301298,0.585283,54.161314,0.008385,0.000778,9.368593,14,10.877422,-1.508829,3294.0,5224800.0,17210500.0,3197.184218,96.815782,0.030282
SOJA,PR,2016,50,121,612.85056,23.003169,34.55,60.255602,1611.086772,586.137841,26.712719,0.201417,23.118826,-0.115657,-0.224668,54.161314,6.094288,0.565124,12.81868,24,10.877422,1.941258,3093.69,5444800.0,16844500.0,3235.065969,-141.375969,-0.043701
SOJA,PR,2017,50,120,605.768324,22.786061,37.13,52.263183,1573.142479,586.137841,19.630483,0.148016,23.118826,-0.332765,-0.64641,54.161314,-1.898132,-0.176014,7.884159,9,10.877422,-2.993263,3794.99,5249600.0,19922200.0,3272.94772,522.04228,0.159502
SOJA,PR,2018,50,120,639.465784,22.618814,34.38,58.868367,1549.830927,586.137841,53.327944,0.4021,23.118826,-0.500012,-0.971293,54.161314,4.707053,0.436485,17.847757,28,10.877422,6.970335,3668.0,5464800.0,20044900.0,3310.829471,357.170529,0.107879
SOJA,PR,2019,50,120,581.439242,23.822216,39.17,52.045964,1701.481758,586.137841,-4.698599,-0.035428,23.118826,0.70339,1.366362,54.161314,-2.11535,-0.196157,11.282302,16,10.877422,0.404879,3111.71,5438000.0,16921500.0,3348.711221,-237.001221,-0.070774
SOJA,PR,2020,50,121,357.920333,23.759597,38.17,75.590417,1717.756996,586.137841,-228.217508,-1.72079,23.118826,0.640771,1.244722,54.161314,21.429103,1.987123,15.585851,18,10.877422,4.708429,3924.77,5503000.0,21598000.0,3386.592972,538.177028,0.158914
SOJA,PR,2021,50,120,457.743492,22.974593,37.63,61.10825,1609.472907,586.137841,-128.394349,-0.96811,23.118826,-0.144233,-0.280179,54.161314,6.946935,0.64419,16.618339,32,10.877422,5.740917,3534.99,5623800.0,19880100.0,3424.474723,110.515277,0.032272
SOJA,PR,2022,50,120,592.093207,23.845679,41.59,51.429338,1706.106179,586.137841,5.955366,0.044904,23.118826,0.726853,1.411941,54.161314,-2.731976,-0.253336,8.538087,15,10.877422,-2.339335,2324.0,5668800.0,13174300.0,3462.356473,-1138.356473,-0.328781
SOJA,PR,2023,50,120,576.306083,22.640835,37.71,48.613804,1560.599659,586.137841,-9.831758,-0.074133,23.118826,-0.477991,-0.928516,54.161314,-5.547511,-0.514421,6.675892,12,10.877422,-4.20153,3953.01,5450000.0,21543900.0,3500.238224,452.771776,0.129355
SOJA,PR,2024,50,121,426.620916,25.24724,41.19,60.618953,1887.293488,586.137841,-159.516924,-1.202778,23.118826,2.128414,4.134527,54.161314,6.457638,0.598817,12.210696,17,10.877422,1.333274,3306.99,5542800.0,18330000.0,3538.119975,-231.129975,-0.065326
SOJA,PR,2025,50,120,328.058226,24.772784,38.91,58.422385,1823.454268,586.137841,-258.079615,-1.945954,23.118826,1.653958,3.212877,54.161314,4.26107,0.39513,8.576006,11,10.877422,-2.301416,3739.0,5343300.0,19978600.0,3576.001725,162.998275,0.045581
SOJA,PR,2026,50,120,338.780912,25.015889,40.01,70.327772,1848.486143,586.137841,-247.356928,-1.865103,23.118826,1.897063,3.685118,54.161314,16.166457,1.499117,12.734053,17,10.877422,1.856631,3778.0,5738700.0,21680800.0,3613.883476,164.116524,0.045413
SOJA,RS,1992,63,121,678.209444,21.963132,39.7,50.089181,1487.008087,563.498135,114.711309,0.705118,22.110004,-0.146872,-0.303903,65.262133,-15.172952,-1.362304,11.1786,21,11.376981,-0.198382,1950.0,2970000.0,5791500.0,1663.89281,286.10719,0.17195
SOJA,RS,1993,63,120,571.657568,22.115736,37.14,56.128812,1491.366561,563.498135,8.159433,0.050155,22.110004,0.005732,0.011861,65.262133,-9.133321,-0.820035,8.544408,20,11.376981,-2.832573,2030.0,3100000.0,6293000.0,1699.469854,330.530146,0.19449
SOJA,RS,1994,63,120,660.147506,21.292055,41.18,64.678458,1388.849034,563.498135,96.649371,0.594093,22.110004,-0.817949,-1.692475,65.262133,-0.583675,-0.052405,10.286432,18,11.376981,-1.090549,1800.0,3162000.0,5691600.0,1735.046899,64.953101,0.037436
SOJA,RS,1995,63,120,514.932323,21.570045,40.84,57.654782,1426.550934,563.498135,-48.565812,-0.298529,22.110004,-0.539959,-1.117267,65.262133,-7.607351,-0.683026,9.169779,14,11.376981,-2.207202,2040.0,3015000.0,6150600.0,1770.623944,269.376056,0.152136
SOJA,RS,1996,63,121,760.727486,22.126098,40.44,50.74594,1503.953369,563.498135,197.229351,1.212347,22.110004,0.016093,0.0333,65.262133,-14.516192,-1.303337,8.423375,13,11.376981,-2.953606,1570.01,2804000.0,4402300.0,1806.200989,-236.190989,-0.130767
SOJA,RS,1997,63,120,467.119756,22.149603,40.59,67.265416,1500.145336,563.498135,-96.378379,-0.592427,22.110004,0.039599,0.081936,65.262133,2.003284,0.179865,11.058051,19,11.376981,-0.318931,1620.0,2944200.0,4769600.0,1841.778034,-221.778034,-0.120415
SOJA,RS,1998,63,120,1028.153129,21.371303,37.16,44.347412,1393.050244,563.498135,464.654994,2.856184,22.110004,-0.738701,-1.528498,65.262133,-20.914721,-1.877828,7.501044,13,11.376981,-3.875938,2099.99,3150300.0,6615600.0,1877.355078,222.634922,0.11859
SOJA,RS,1999,63,120,506.768056,22.442399,42.01,63.123219,1539.668531,563.498135,-56.73008,-0.348714,22.110004,0.332394,0.68778,65.262133,-2.138914,-0.192042,9.794195,16,11.376981,-1.582787,1519.99,3134500.0,4764400.0,1912.932123,-392.942123,-0.205414
SOJA,RS,2000,63,121,539.841294,22.458953,40.67,67.211157,1555.595674,563.498135,-23.656842,-0.145416,22.110004,0.348949,0.722035,65.262133,1.949025,0.174993,9.221052,15,11.376981,-2.155929,1650.0,3009100.0,4965000.0,1948.509168,-298.509168,-0.153199
SOJA,RS,2001,63,120,780.470309,22.587281,38.5,41.832076,1543.643534,563.498135,216.972173,1.333704,22.110004,0.477276,0.987565,65.262133,-23.430057,-2.103668,7.627095,13,11.376981,-3.749886,2395.02,2970000.0,7113200.0,1984.086213,410.933787,0.207115
SOJA,RS,2002,63,120,595.583209,22.323537,40.87,58.378025,1518.425779,563.498135,32.085073,0.197223,22.110004,0.213533,0.441835,65.262133,-6.884108,-0.61809,8.430503,11,11.376981,-2.946479,1687.8,3305600.0,5579200.0,2019.663258,-331.863258,-0.164316
SOJA,RS,2003,63,120,711.199033,21.414338,37.33,59.104669,1400.68486,563.498135,147.700897,0.907901,22.110004,-0.695666,-1.43945,65.262133,-6.157464,-0.552848,10.62857,14,11.376981,-0.748412,2680.0,3593700.0,9631100.0,2055.240303,624.759697,0.303984
SOJA,RS,2004,63,121,349.071904,21.952118,40.66,75.163084,1493.610606,563.498135,-214.426231,-1.318055,22.110004,-0.157886,-0.326693,65.262133,9.900951,0.888957,16.434549,24,11.376981,5.057568,1400.0,3971000.0,5559400.0,2090.817347,-690.817347,-0.330405
SOJA,RS,2005,63,120,426.838621,22.962759,42.47,82.387779,1606.11443,563.498135,-136.659514,-0.840031,22.110004,0.852755,1.764494,65.262133,17.125646,1.537626,16.702776,33,11.376981,5.325795,698.0,4090100.0,2854900.0,2126.394392,-1428.394392,-0.671745
SOJA,RS,2006,63,120,407.912004,22.149304,41.57,69.923305,1502.79645,563.498135,-155.586132,-0.956371,22.110004,0.0393,0.081318,65.262133,4.661172,0.418503,9.760956,21,11.376981,-1.616026,1960.0,3967400.0,7776100.0,2161.971437,-201.971437,-0.09342
SOJA,RS,2007,63,120,634.017131,22.744047,39.08,64.614514,1573.461535,563.498135,70.518996,0.433473,22.110004,0.634042,1.31194,65.262133,-0.647619,-0.058146,8.163352,14,11.376981,-3.213629,2550.0,3892000.0,9924600.0,2197.548482,352.451518,0.160384
SOJA,RS,2008,63,121,445.353676,21.524919,40.73,75.08893,1447.227055,563.498135,-118.144459,-0.726221,22.110004,-0.585085,-1.21064,65.262133,9.826797,0.882299,10.738767,23,11.376981,-0.638214,2028.01,3834000.0,7775400.0,2233.125527,-205.115527,-0.091851
SOJA,RS,2009,63,120,350.376896,22.22346,38.86,74.74825,1527.706925,563.498135,-213.12124,-1.310033,22.110004,0.113456,0.234759,65.262133,9.486117,0.851711,14.008304,26,11.376981,2.631323,2070.01,3822500.0,7912600.0,2268.702571,-198.692571,-0.08758
SOJA,RS,2010,63,120,705.412567,21.754083,36.18,67.687953,1446.504826,563.498135,141.914432,0.872333,22.110004,-0.355922,-0.736462,65.262133,2.42582,0.217802,15.154257,18,11.376981,3.777275,2569.99,3976200.0,10218800.0,2304.279616,265.710384,0.115312
SOJA,RS,2011,63,120,654.413637,22.01117,39.15,57.790187,1490.701988,563.498135,90.915501,0.558848,22.110004,-0.098834,-0.204504,65.262133,-7.471945,-0.670869,11.639238,21,11.376981,0.262257,2845.01,4084800.0,11621300.0,2339.856661,505.153339,0.215891
SOJA,RS,2012,63,121,318.971725,22.690833,41.49,83.180934,1586.326424,563.498135,-244.52641,-1.503077,22.110004,0.580829,1.201833,65.262133,17.918801,1.60884,11.737227,19,11.376981,0.360246,1554.99,4197200.0,6526600.0,2375.433706,-820.443706,-0.345387
SOJA,RS,2013,63,120,442.553591,21.177298,41.11,76.552903,1388.973903,563.498135,-120.944545,-0.743433,22.110004,-0.932707,-1.929927,65.262133,11.290771,1.013742,14.93204,16,11.376981,3.555059,2714.0,4618600.0,12534900.0,2411.010751,302.989249,0.125669
SOJA,RS,2014,63,120,607.695841,22.471657,42.79,65.787347,1533.391936,563.498135,44.197706,0.271678,22.110004,0.361652,0.74832,65.262133,0.525214,0.047156,9.114049,17,11.376981,-2.262933,2605.01,4939600.0,12867700.0,2446.587796,158.422204,0.064752
SOJA,RS,2015,63,120,486.523889,21.907707,36.05,68.211253,1475.880281,563.498135,-76.974246,-0.473152,22.110004,-0.202298,-0.418588,65.262133,2.94912,0.264787,14.667281,25,11.376981,3.2903,2991.01,5249200.0,15700400.0,2482.16484,508.84516,0.205001
SOJA,RS,2016,63,121,612.891858,22.344633,37.24,64.067776,1539.593951,563.498135,49.393723,0.303618,22.110004,0.234628,0.485486,65.262133,-1.194357,-0.107235,14.641493,19,11.376981,3.264511,2970.01,5455000.0,16201400.0,2517.741885,452.268115,0.179632
SOJA,RS,2017,63,120,728.734702,21.745516,36.5,58.8615,1449.067948,563.498135,165.236567,1.015691,22.110004,-0.364488,-0.754187,65.262133,-6.400633,-0.574681,10.62277,22,11.376981,-0.754212,3382.0,5569600.0,18836400.0,2553.31893,828.68107,0.324551
SOJA,RS,2018,63,120,500.837073,22.525786,37.66,72.300051,1546.714939,563.498135,-62.661062,-0.385171,22.110004,0.415781,0.860322,65.262133,7.037918,0.6319,10.749799,13,11.376981,-0.627183,3229.0,5692100.0,18379800.0,2588.895975,640.104025,0.24725
SOJA,RS,2019,63,120,575.438897,22.310023,41.5,66.023481,1516.180298,563.498135,11.940761,0.073399,22.110004,0.200019,0.413873,65.262133,0.761348,0.068358,11.97284,16,11.376981,0.595859,3378.71,5778000.0,19522200.0,2624.47302,754.23698,0.287386
SOJA,RS,2020,63,121,279.592801,22.880331,41.7,89.653457,1617.404196,563.498135,-283.905335,-1.745135,22.110004,0.770327,1.593937,65.262133,24.391324,2.189975,17.029659,25,11.376981,5.652677,1939.0,5902000.0,11444000.0,2660.050064,-721.050064,-0.271066
SOJA,RS,2021,63,120,393.826022,22.355389,39.88,66.305347,1542.128353,563.498135,-169.672114,-1.042956,22.110004,0.245384,0.507741,65.262133,1.043214,0.093665,12.315349,25,11.376981,0.938368,3433.0,6055200.0,20787500.0,2695.627109,737.372891,0.273544
SOJA,RS,2022,63,120,590.592387,23.116173,44.76,68.309133,1603.691264,563.498135,27.094252,0.166545,22.110004,1.006168,2.081932,65.262133,3.047,0.273575,10.042991,18,11.376981,-1.33399,1641.0,6358000.0,10433500.0,2731.204154,-1090.204154,-0.399166
SOJA,RS,2023,63,120,262.170035,23.714496,42.54,77.157921,1698.526817,563.498135,-301.3281,-1.852231,22.110004,1.604491,3.319963,65.262133,11.895788,1.068063,9.931593,31,11.376981,-1.445388,2175.0,7035000.0,15301100.0,2766.781199,-591.781199,-0.213888
SOJA,RS,2024,63,121,613.514147,23.182491,41.67,64.918932,1635.263968,563.498135,50.016011,0.307443,22.110004,1.072487,2.219157,65.262133,-0.343201,-0.030814,10.720846,17,11.376981,-0.656135,3117.01,6980000.0,21756700.0,2802.358244,314.651756,0.112281
SOJA,RS,2025,63,120,311.005626,23.616854,43.34,77.550365,1683.344637,563.498135,-252.492509,-1.552044,22.110004,1.50685,3.117926,65.262133,12.288232,1.103299,14.723443,22,11.376981,3.346461,2342.01,7098700.0,16625200.0,2837.935289,-495.925289,-0.174749
SOJA,RS,2026,63,120,285.211611,23.620636,41.82,74.686501,1693.956917,563.498135,-278.286524,-1.710597,22.110004,1.510632,3.125753,65.262133,9.424368,0.846167,10.274958,20,11.376981,-1.102023,2769.01,6729600.0,18634300.0,2873.512333,-104.502333,-0.036367
